PoC AB12;
00-80-00-00-a0-00-af-5b - SALA 2.1 (AB12-P2-SALA-AL20);
01/10/2023 - 31/10/2023;
;
Timestamp;people - Número de personas detectadas (#) -  
22-10-2023 06:33:01;0
22-10-2023 06:34:01;0
22-10-2023 06:35:02;0
22-10-2023 06:36:01;0
22-10-2023 06:37:06;0
22-10-2023 06:38:01;0
22-10-2023 06:39:01;0
22-10-2023 06:40:01;0
22-10-2023 06:41:01;0
22-10-2023 06:42:02;0
22-10-2023 06:43:02;0
22-10-2023 06:44:02;0
22-10-2023 06:45:02;0
22-10-2023 06:46:01;0
22-10-2023 06:47:02;0
22-10-2023 06:48:02;0
22-10-2023 06:49:02;0
22-10-2023 06:50:02;0
22-10-2023 06:51:02;0
22-10-2023 06:52:02;0
22-10-2023 06:53:02;0
22-10-2023 06:54:02;0
22-10-2023 06:55:02;0
22-10-2023 06:56:02;0
22-10-2023 06:57:02;0
22-10-2023 06:58:02;0
22-10-2023 06:59:02;0
22-10-2023 07:00:02;0
22-10-2023 07:01:02;0
22-10-2023 07:02:02;0
22-10-2023 07:03:02;0
22-10-2023 07:04:02;0
22-10-2023 07:05:02;0
22-10-2023 07:06:02;0
22-10-2023 07:07:02;0
22-10-2023 07:08:02;0
22-10-2023 07:09:02;0
22-10-2023 07:10:02;0
22-10-2023 07:11:02;0
22-10-2023 07:12:02;0
22-10-2023 07:13:02;0
22-10-2023 07:14:02;0
22-10-2023 07:15:02;0
22-10-2023 07:16:02;0
22-10-2023 07:17:02;0
22-10-2023 07:18:02;0
22-10-2023 07:19:02;0
22-10-2023 07:20:02;0
22-10-2023 07:21:02;0
22-10-2023 07:22:06;0
22-10-2023 07:23:02;0
22-10-2023 07:24:02;0
22-10-2023 07:25:02;0
22-10-2023 07:26:02;0
22-10-2023 07:27:02;0
22-10-2023 07:28:02;0
22-10-2023 07:29:02;0
22-10-2023 07:30:02;0
22-10-2023 07:31:02;0
22-10-2023 07:32:02;0
22-10-2023 07:33:02;0
22-10-2023 07:34:02;0
22-10-2023 07:35:02;0
22-10-2023 07:36:02;0
22-10-2023 07:37:02;0
22-10-2023 07:38:02;0
22-10-2023 07:39:02;0
22-10-2023 07:40:02;0
22-10-2023 07:41:02;0
22-10-2023 07:42:02;0
22-10-2023 07:43:02;0
22-10-2023 07:44:02;0
22-10-2023 07:45:02;0
22-10-2023 07:46:02;0
22-10-2023 07:47:02;0
22-10-2023 07:48:02;0
22-10-2023 07:49:02;0
22-10-2023 07:50:02;0
22-10-2023 07:51:02;0
22-10-2023 07:52:02;0
22-10-2023 07:53:02;0
22-10-2023 07:54:02;0
22-10-2023 07:55:02;0
22-10-2023 07:56:02;0
22-10-2023 07:57:02;0
22-10-2023 07:58:02;0
22-10-2023 07:59:02;0
22-10-2023 08:00:02;0
22-10-2023 08:01:02;0
22-10-2023 08:02:02;0
22-10-2023 08:03:02;0
22-10-2023 08:04:02;0
22-10-2023 08:05:02;0
22-10-2023 08:06:02;0
22-10-2023 08:07:02;0
22-10-2023 08:08:02;0
22-10-2023 08:09:02;0
22-10-2023 08:10:02;0
22-10-2023 08:11:02;0
22-10-2023 08:12:02;0
22-10-2023 08:13:02;0
22-10-2023 08:14:02;0
22-10-2023 08:15:02;0
22-10-2023 08:16:02;0
22-10-2023 08:17:02;0
22-10-2023 08:18:02;0
22-10-2023 08:19:02;0
22-10-2023 08:20:02;0
22-10-2023 08:21:02;0
22-10-2023 08:22:02;0
22-10-2023 08:23:02;0
22-10-2023 08:24:02;0
22-10-2023 08:25:02;0
22-10-2023 08:26:02;0
22-10-2023 08:27:02;0
22-10-2023 08:28:02;0
22-10-2023 08:29:02;0
22-10-2023 08:30:02;0
22-10-2023 08:31:02;0
22-10-2023 08:32:02;0
22-10-2023 08:33:02;0
22-10-2023 08:34:02;0
22-10-2023 08:35:02;0
22-10-2023 08:36:02;0
22-10-2023 08:37:02;0
22-10-2023 08:38:02;0
22-10-2023 08:39:02;0
22-10-2023 08:40:03;0
22-10-2023 08:41:02;0
22-10-2023 08:42:02;0
22-10-2023 08:43:02;0
22-10-2023 08:44:02;0
22-10-2023 08:45:02;0
22-10-2023 08:46:02;0
22-10-2023 08:47:02;0
22-10-2023 08:48:02;0
22-10-2023 08:49:02;0
22-10-2023 08:50:02;0
22-10-2023 08:51:02;0
22-10-2023 08:52:02;0
22-10-2023 08:53:02;0
22-10-2023 08:54:02;0
22-10-2023 08:55:02;0
22-10-2023 08:56:02;0
22-10-2023 08:57:02;0
22-10-2023 08:58:02;0
22-10-2023 08:59:02;0
22-10-2023 09:00:02;0
22-10-2023 09:01:02;0
22-10-2023 09:02:02;0
22-10-2023 09:03:02;0
22-10-2023 09:04:02;0
22-10-2023 09:05:02;0
22-10-2023 09:06:02;0
22-10-2023 09:07:02;0
22-10-2023 09:08:02;0
22-10-2023 09:09:02;0
22-10-2023 09:10:02;0
22-10-2023 09:11:02;0
22-10-2023 09:12:02;0
22-10-2023 09:13:02;0
22-10-2023 09:14:02;0
22-10-2023 09:15:02;0
22-10-2023 09:16:02;0
22-10-2023 09:17:02;0
22-10-2023 09:18:02;0
22-10-2023 09:19:02;0
22-10-2023 09:21:02;0
22-10-2023 09:22:02;0
22-10-2023 09:23:02;0
22-10-2023 09:24:02;0
22-10-2023 09:25:02;0
22-10-2023 09:26:02;0
22-10-2023 09:27:02;0
22-10-2023 09:28:02;0
22-10-2023 09:29:02;0
22-10-2023 09:30:02;0
22-10-2023 09:31:02;0
22-10-2023 09:32:02;0
22-10-2023 09:33:02;0
22-10-2023 09:34:02;0
22-10-2023 09:35:02;0
22-10-2023 09:36:02;0
22-10-2023 09:37:02;0
22-10-2023 09:38:02;0
22-10-2023 09:39:02;0
22-10-2023 09:40:02;0
22-10-2023 09:41:02;0
22-10-2023 09:42:02;0
22-10-2023 09:43:02;0
22-10-2023 09:44:02;0
22-10-2023 09:45:03;0
22-10-2023 09:46:02;0
22-10-2023 09:47:02;0
22-10-2023 09:48:02;0
22-10-2023 09:49:02;0
22-10-2023 09:50:02;0
22-10-2023 09:51:02;0
22-10-2023 09:52:02;0
22-10-2023 09:53:02;0
22-10-2023 09:54:02;0
22-10-2023 09:55:02;0
22-10-2023 09:56:02;0
22-10-2023 09:57:02;0
22-10-2023 09:58:02;0
22-10-2023 09:59:02;0
22-10-2023 10:00:02;0
22-10-2023 10:01:02;0
22-10-2023 10:02:03;0
22-10-2023 10:03:03;0
22-10-2023 10:04:03;0
22-10-2023 10:05:03;0
22-10-2023 10:06:03;0
22-10-2023 10:07:03;0
22-10-2023 10:08:03;0
22-10-2023 10:09:03;0
22-10-2023 10:10:03;0
22-10-2023 10:11:03;0
22-10-2023 10:12:03;0
22-10-2023 10:13:03;0
22-10-2023 10:14:03;0
22-10-2023 10:15:03;0
22-10-2023 10:16:03;0
22-10-2023 10:17:03;0
22-10-2023 10:18:03;0
22-10-2023 10:19:03;0
22-10-2023 10:20:03;0
22-10-2023 10:21:03;0
22-10-2023 10:22:03;0
22-10-2023 10:23:03;0
22-10-2023 10:24:03;0
22-10-2023 10:25:03;0
22-10-2023 10:26:03;0
22-10-2023 10:27:03;0
22-10-2023 10:28:03;0
22-10-2023 10:29:03;0
22-10-2023 10:30:03;0
22-10-2023 10:31:03;0
22-10-2023 10:32:03;0
22-10-2023 10:33:03;0
22-10-2023 10:34:03;0
22-10-2023 10:35:03;0
22-10-2023 10:36:03;0
22-10-2023 10:37:03;0
22-10-2023 10:38:03;0
22-10-2023 10:39:03;0
22-10-2023 10:40:03;0
22-10-2023 10:41:03;0
22-10-2023 10:42:04;0
22-10-2023 10:43:03;0
22-10-2023 10:44:04;0
22-10-2023 10:45:03;0
22-10-2023 10:46:07;0
22-10-2023 10:47:04;0
22-10-2023 10:48:03;0
22-10-2023 10:49:03;0
22-10-2023 10:50:04;0
22-10-2023 10:51:03;0
22-10-2023 10:52:03;0
22-10-2023 10:53:03;0
22-10-2023 10:54:03;0
22-10-2023 10:55:03;0
22-10-2023 10:56:03;0
22-10-2023 10:57:03;0
22-10-2023 10:58:03;0
22-10-2023 10:59:03;0
22-10-2023 11:00:04;0
22-10-2023 11:01:03;0
22-10-2023 11:02:04;0
22-10-2023 11:03:03;0
22-10-2023 11:04:03;0
22-10-2023 11:05:03;0
22-10-2023 11:06:03;0
22-10-2023 11:07:04;0
22-10-2023 11:08:03;0
22-10-2023 11:09:03;0
22-10-2023 11:10:03;0
22-10-2023 11:11:04;0
22-10-2023 11:12:04;0
22-10-2023 11:13:03;0
22-10-2023 11:14:03;0
22-10-2023 11:15:03;0
22-10-2023 11:16:04;0
22-10-2023 11:17:04;0
22-10-2023 11:18:03;0
22-10-2023 11:19:03;0
22-10-2023 11:20:03;0
22-10-2023 11:21:04;0
22-10-2023 11:22:03;0
22-10-2023 11:23:03;0
22-10-2023 11:24:04;0
22-10-2023 11:25:04;0
22-10-2023 11:26:04;0
22-10-2023 11:27:07;0
22-10-2023 11:28:04;0
22-10-2023 11:29:04;0
22-10-2023 11:30:03;0
22-10-2023 11:31:04;0
22-10-2023 11:32:04;0
22-10-2023 11:33:04;0
22-10-2023 11:34:04;0
22-10-2023 11:35:04;0
22-10-2023 11:36:04;0
22-10-2023 11:37:04;0
22-10-2023 11:38:04;0
22-10-2023 11:39:04;0
22-10-2023 11:40:04;0
22-10-2023 11:41:04;0
22-10-2023 11:42:04;0
22-10-2023 11:43:04;0
22-10-2023 11:44:04;0
22-10-2023 11:45:04;0
22-10-2023 11:46:04;0
22-10-2023 11:47:04;0
22-10-2023 11:48:04;0
22-10-2023 11:49:04;0
22-10-2023 11:50:04;0
22-10-2023 11:51:04;0
22-10-2023 11:52:04;0
22-10-2023 11:53:04;0
22-10-2023 11:54:04;0
22-10-2023 11:55:04;0
22-10-2023 11:56:04;0
22-10-2023 11:57:04;0
22-10-2023 11:58:04;0
22-10-2023 11:59:04;0
22-10-2023 12:00:04;0
22-10-2023 12:01:04;0
22-10-2023 12:02:04;0
22-10-2023 12:03:04;0
22-10-2023 12:04:04;0
22-10-2023 12:05:04;0
22-10-2023 12:06:04;0
22-10-2023 12:07:04;0
22-10-2023 12:08:04;0
22-10-2023 12:09:04;0
22-10-2023 12:10:04;0
22-10-2023 12:11:04;0
22-10-2023 12:12:04;0
22-10-2023 12:13:04;0
22-10-2023 12:14:04;0
22-10-2023 12:15:04;0
22-10-2023 12:16:04;0
22-10-2023 12:17:04;0
22-10-2023 12:18:04;0
22-10-2023 12:19:04;0
22-10-2023 12:20:04;0
22-10-2023 12:21:04;0
22-10-2023 12:22:04;0
22-10-2023 12:23:04;0
22-10-2023 12:24:04;0
22-10-2023 12:25:04;0
22-10-2023 12:26:04;0
22-10-2023 12:27:04;0
22-10-2023 12:28:04;0
22-10-2023 12:29:04;0
22-10-2023 12:30:04;0
22-10-2023 12:31:04;0
22-10-2023 12:32:04;0
22-10-2023 12:33:04;0
22-10-2023 12:34:04;0
22-10-2023 12:35:04;0
22-10-2023 12:36:04;0
22-10-2023 12:37:04;0
22-10-2023 12:38:04;0
22-10-2023 12:39:04;0
22-10-2023 12:40:04;0
22-10-2023 12:41:04;0
22-10-2023 12:42:04;0
22-10-2023 12:43:04;0
22-10-2023 12:44:04;0
22-10-2023 12:45:04;0
22-10-2023 12:46:04;0
22-10-2023 12:47:04;0
22-10-2023 12:48:04;0
22-10-2023 12:49:04;0
22-10-2023 12:50:04;0
22-10-2023 12:51:04;0
22-10-2023 12:52:04;0
22-10-2023 12:53:04;0
22-10-2023 12:54:04;0
22-10-2023 12:55:04;0
22-10-2023 12:56:04;0
22-10-2023 12:57:07;0
22-10-2023 12:58:04;0
22-10-2023 12:59:04;0
22-10-2023 13:00:04;0
22-10-2023 13:01:04;0
22-10-2023 13:02:04;0
22-10-2023 13:03:04;0
22-10-2023 13:04:04;0
22-10-2023 13:05:04;0
22-10-2023 13:06:04;0
22-10-2023 13:07:04;0
22-10-2023 13:08:04;0
22-10-2023 13:09:04;0
22-10-2023 13:10:04;0
22-10-2023 13:11:04;0
22-10-2023 13:12:04;0
22-10-2023 13:13:04;0
22-10-2023 13:14:04;0
22-10-2023 13:15:04;0
22-10-2023 13:16:04;0
22-10-2023 13:17:04;0
22-10-2023 13:18:04;0
22-10-2023 13:19:04;0
22-10-2023 13:20:04;0
22-10-2023 13:21:04;0
22-10-2023 13:22:04;0
22-10-2023 13:23:04;0
22-10-2023 13:24:04;0
22-10-2023 13:25:04;0
22-10-2023 13:26:04;0
22-10-2023 13:27:04;0
22-10-2023 13:28:04;0
22-10-2023 13:29:04;0
22-10-2023 13:30:04;0
22-10-2023 13:31:04;0
22-10-2023 13:32:04;0
22-10-2023 13:33:04;0
22-10-2023 13:34:04;0
22-10-2023 13:35:04;0
22-10-2023 13:36:04;0
22-10-2023 13:37:04;0
22-10-2023 13:38:04;0
22-10-2023 13:39:04;0
22-10-2023 13:40:04;0
22-10-2023 13:41:04;0
22-10-2023 13:42:04;0
22-10-2023 13:43:04;0
22-10-2023 13:44:04;0
22-10-2023 13:45:04;0
22-10-2023 13:46:06;0
22-10-2023 13:47:04;0
22-10-2023 13:48:04;0
22-10-2023 13:49:04;0
22-10-2023 13:50:04;0
22-10-2023 13:51:04;0
22-10-2023 13:52:04;0
22-10-2023 13:53:04;0
22-10-2023 13:54:04;0
22-10-2023 13:55:04;0
22-10-2023 13:56:04;0
22-10-2023 13:57:04;0
22-10-2023 13:58:04;0
22-10-2023 13:59:04;0
22-10-2023 14:00:04;0
22-10-2023 14:01:05;0
22-10-2023 14:02:05;0
22-10-2023 14:03:05;0
22-10-2023 14:04:05;0
22-10-2023 14:05:05;0
22-10-2023 14:06:05;0
22-10-2023 14:07:05;0
22-10-2023 14:08:05;0
22-10-2023 14:09:05;0
22-10-2023 14:10:05;0
22-10-2023 14:11:05;0
22-10-2023 14:12:05;0
22-10-2023 14:13:05;0
22-10-2023 14:14:05;0
22-10-2023 14:15:05;0
22-10-2023 14:16:05;0
22-10-2023 14:17:05;0
22-10-2023 14:18:05;0
22-10-2023 14:19:05;0
22-10-2023 14:20:05;0
22-10-2023 14:21:05;0
22-10-2023 14:22:05;0
22-10-2023 14:23:05;0
22-10-2023 14:24:05;0
22-10-2023 14:25:05;0
22-10-2023 14:26:05;0
22-10-2023 14:27:06;0
22-10-2023 14:28:05;0
22-10-2023 14:29:05;0
22-10-2023 14:30:05;0
22-10-2023 14:31:05;0
22-10-2023 14:32:05;0
22-10-2023 14:33:05;0
22-10-2023 14:34:05;0
22-10-2023 14:35:09;0
22-10-2023 14:36:05;0
22-10-2023 14:37:05;0
22-10-2023 14:38:05;0
22-10-2023 14:39:05;0
22-10-2023 14:40:05;0
22-10-2023 14:41:05;0
22-10-2023 14:42:05;0
22-10-2023 14:43:05;0
22-10-2023 14:44:05;0
22-10-2023 14:45:05;0
22-10-2023 14:46:05;0
22-10-2023 14:47:05;0
22-10-2023 14:48:05;0
22-10-2023 14:49:05;0
22-10-2023 14:50:05;0
22-10-2023 14:51:05;0
22-10-2023 14:52:05;0
22-10-2023 14:53:05;0
22-10-2023 14:54:05;0
22-10-2023 14:56:05;0
22-10-2023 14:57:05;0
22-10-2023 14:58:05;0
22-10-2023 14:59:05;0
22-10-2023 15:00:05;0
22-10-2023 15:01:05;0
22-10-2023 15:02:05;0
22-10-2023 15:03:05;0
22-10-2023 15:04:05;0
22-10-2023 15:05:05;0
22-10-2023 15:06:05;0
22-10-2023 15:07:05;0
22-10-2023 15:08:05;0
22-10-2023 15:09:05;0
22-10-2023 15:10:05;0
22-10-2023 15:11:05;0
22-10-2023 15:12:05;0
22-10-2023 15:13:05;0
22-10-2023 15:14:05;0
22-10-2023 15:15:05;0
22-10-2023 15:16:06;0
22-10-2023 15:17:05;0
22-10-2023 15:18:05;0
22-10-2023 15:19:05;0
22-10-2023 15:20:05;0
22-10-2023 15:21:05;0
22-10-2023 15:22:09;0
22-10-2023 15:23:05;0
22-10-2023 15:24:05;0
22-10-2023 15:25:05;0
22-10-2023 15:26:05;0
22-10-2023 15:27:05;0
22-10-2023 15:28:05;0
22-10-2023 15:29:05;0
22-10-2023 15:30:05;0
22-10-2023 15:31:05;0
22-10-2023 15:32:05;0
22-10-2023 15:33:05;0
22-10-2023 15:34:05;0
22-10-2023 15:35:05;0
22-10-2023 15:36:06;0
22-10-2023 15:37:05;0
22-10-2023 15:38:05;0
22-10-2023 15:39:05;0
22-10-2023 15:40:05;0
22-10-2023 15:41:05;0
22-10-2023 15:42:05;0
22-10-2023 15:43:05;0
22-10-2023 15:44:05;0
22-10-2023 15:45:06;0
22-10-2023 15:46:05;0
22-10-2023 15:47:05;0
22-10-2023 15:48:05;0
22-10-2023 15:49:05;0
22-10-2023 15:50:05;0
22-10-2023 15:51:05;0
22-10-2023 15:52:05;0
22-10-2023 15:53:05;0
22-10-2023 15:54:05;0
22-10-2023 15:55:06;0
22-10-2023 15:56:07;0
22-10-2023 15:57:05;0
22-10-2023 15:58:06;0
22-10-2023 15:59:06;0
22-10-2023 16:00:06;0
22-10-2023 16:01:06;0
22-10-2023 16:02:05;0
22-10-2023 16:03:06;0
22-10-2023 16:04:06;0
22-10-2023 16:05:06;0
22-10-2023 16:06:05;0
22-10-2023 16:07:05;0
22-10-2023 16:08:05;0
22-10-2023 16:09:06;0
22-10-2023 16:10:05;0
22-10-2023 16:11:06;0
22-10-2023 16:12:06;0
22-10-2023 16:13:06;0
22-10-2023 16:14:09;0
22-10-2023 16:15:06;0
22-10-2023 16:16:06;0
22-10-2023 16:17:06;0
22-10-2023 16:18:06;0
22-10-2023 16:19:06;0
22-10-2023 16:20:06;0
22-10-2023 16:21:06;0
22-10-2023 16:22:06;0
22-10-2023 16:23:06;0
22-10-2023 16:24:06;0
22-10-2023 16:25:06;0
22-10-2023 16:26:06;0
22-10-2023 16:27:06;0
22-10-2023 16:28:06;0
22-10-2023 16:29:06;0
22-10-2023 16:30:06;0
22-10-2023 16:31:06;0
22-10-2023 16:32:06;0
22-10-2023 16:33:06;0
22-10-2023 16:34:06;0
22-10-2023 16:35:06;0
22-10-2023 16:36:09;0
22-10-2023 16:37:06;0
22-10-2023 16:38:06;0
22-10-2023 16:39:06;0
22-10-2023 16:40:06;0
22-10-2023 16:41:06;0
22-10-2023 16:42:06;0
22-10-2023 16:43:06;0
22-10-2023 16:44:06;0
22-10-2023 16:45:06;0
22-10-2023 16:46:06;0
22-10-2023 16:47:06;0
22-10-2023 16:48:06;0
22-10-2023 16:49:06;0
22-10-2023 16:50:06;0
22-10-2023 16:51:06;0
22-10-2023 16:52:06;0
22-10-2023 16:53:06;0
22-10-2023 16:54:06;0
22-10-2023 16:55:06;0
22-10-2023 16:56:06;0
22-10-2023 16:57:06;0
22-10-2023 16:58:06;0
22-10-2023 16:59:06;0
22-10-2023 17:00:06;0
22-10-2023 17:01:06;0
22-10-2023 17:02:06;0
22-10-2023 17:03:06;0
22-10-2023 17:04:06;0
22-10-2023 17:05:03;0
22-10-2023 17:06:06;0
22-10-2023 17:07:06;0
22-10-2023 17:08:06;0
22-10-2023 17:09:06;0
22-10-2023 17:10:09;0
22-10-2023 17:11:06;0
22-10-2023 17:12:06;0
22-10-2023 17:13:06;0
22-10-2023 17:14:06;0
22-10-2023 17:15:09;0
22-10-2023 17:16:06;0
22-10-2023 17:17:06;0
22-10-2023 17:18:06;0
22-10-2023 17:19:06;0
22-10-2023 17:20:06;0
22-10-2023 17:21:06;0
22-10-2023 17:22:06;0
22-10-2023 17:23:06;0
22-10-2023 17:24:06;0
22-10-2023 17:25:06;0
22-10-2023 17:26:06;0
22-10-2023 17:27:06;0
22-10-2023 17:28:06;0
22-10-2023 17:29:06;0
22-10-2023 17:30:06;0
22-10-2023 17:31:06;0
22-10-2023 17:32:06;0
22-10-2023 17:33:06;0
22-10-2023 17:34:06;0
22-10-2023 17:35:06;0
22-10-2023 17:36:06;0
22-10-2023 17:37:06;0
22-10-2023 17:38:06;0
22-10-2023 17:39:06;0
22-10-2023 17:40:06;0
22-10-2023 17:41:06;0
22-10-2023 17:42:06;0
22-10-2023 17:43:06;0
22-10-2023 17:44:06;0
22-10-2023 17:45:06;0
22-10-2023 17:46:06;0
22-10-2023 17:47:06;0
22-10-2023 17:48:06;0
22-10-2023 17:49:06;0
22-10-2023 17:50:06;0
22-10-2023 17:51:06;0
22-10-2023 17:52:06;0
22-10-2023 17:53:07;0
22-10-2023 17:54:07;0
22-10-2023 17:55:07;0
22-10-2023 17:56:07;0
22-10-2023 17:57:07;0
22-10-2023 17:58:07;0
22-10-2023 17:59:07;0
22-10-2023 18:00:07;0
22-10-2023 18:01:07;0
22-10-2023 18:02:07;0
22-10-2023 18:03:07;0
22-10-2023 18:04:07;0
22-10-2023 18:05:07;0
22-10-2023 18:06:07;0
22-10-2023 18:07:07;0
22-10-2023 18:08:07;0
22-10-2023 18:09:07;0
22-10-2023 18:10:07;0
22-10-2023 18:11:07;0
22-10-2023 18:12:07;0
22-10-2023 18:13:07;0
22-10-2023 18:14:07;0
22-10-2023 18:15:07;0
22-10-2023 18:16:07;0
22-10-2023 18:17:07;0
22-10-2023 18:18:07;0
22-10-2023 18:19:07;0
22-10-2023 18:20:07;0
22-10-2023 18:21:07;0
22-10-2023 18:22:07;0
22-10-2023 18:23:07;0
22-10-2023 18:24:07;0
22-10-2023 18:25:07;0
22-10-2023 18:26:07;0
22-10-2023 18:27:07;0
22-10-2023 18:28:07;0
22-10-2023 18:29:07;0
22-10-2023 18:30:07;0
22-10-2023 18:31:07;0
22-10-2023 18:32:07;0
22-10-2023 18:33:07;0
22-10-2023 18:34:07;0
22-10-2023 18:35:07;0
22-10-2023 18:36:07;0
22-10-2023 18:37:07;0
22-10-2023 18:38:07;0
22-10-2023 18:39:07;0
22-10-2023 18:40:07;0
22-10-2023 18:41:07;0
22-10-2023 18:42:07;0
22-10-2023 18:43:07;0
22-10-2023 18:44:07;0
22-10-2023 18:45:07;0
22-10-2023 18:46:07;0
22-10-2023 18:47:07;0
22-10-2023 18:48:07;0
22-10-2023 18:49:07;0
22-10-2023 18:50:07;0
22-10-2023 18:51:07;0
22-10-2023 18:52:07;0
22-10-2023 18:53:07;0
22-10-2023 18:54:07;0
22-10-2023 18:55:07;0
22-10-2023 18:56:07;0
22-10-2023 18:57:07;0
22-10-2023 18:58:07;0
22-10-2023 18:59:07;0
22-10-2023 19:00:07;0
22-10-2023 19:01:07;0
22-10-2023 19:02:07;0
22-10-2023 19:03:07;0
22-10-2023 19:04:07;0
22-10-2023 19:05:07;0
22-10-2023 19:06:07;0
22-10-2023 19:07:07;0
22-10-2023 19:08:07;0
22-10-2023 19:09:07;0
22-10-2023 19:10:07;0
22-10-2023 19:11:07;0
22-10-2023 19:12:07;0
22-10-2023 19:13:07;0
22-10-2023 19:14:07;0
22-10-2023 19:15:07;0
22-10-2023 19:16:07;0
22-10-2023 19:17:07;0
22-10-2023 19:18:07;0
22-10-2023 19:19:07;0
22-10-2023 19:20:07;0
22-10-2023 19:21:07;0
22-10-2023 19:22:07;0
22-10-2023 19:23:07;0
22-10-2023 19:24:07;0
22-10-2023 19:25:07;0
22-10-2023 19:26:07;0
22-10-2023 19:27:07;0
22-10-2023 19:28:07;0
22-10-2023 19:29:07;0
22-10-2023 19:30:07;0
22-10-2023 19:31:07;0
22-10-2023 19:32:07;0
22-10-2023 19:33:07;0
22-10-2023 19:34:07;0
22-10-2023 19:35:07;0
22-10-2023 19:36:07;0
22-10-2023 19:37:07;0
22-10-2023 19:38:07;0
22-10-2023 19:39:07;0
22-10-2023 19:40:07;0
22-10-2023 19:41:07;0
22-10-2023 19:42:07;0
22-10-2023 19:43:07;0
22-10-2023 19:44:07;0
22-10-2023 19:45:07;0
22-10-2023 19:46:07;0
22-10-2023 19:47:07;0
22-10-2023 19:48:07;0
22-10-2023 19:49:07;0
22-10-2023 19:50:07;0
22-10-2023 19:51:07;0
22-10-2023 19:52:07;0
22-10-2023 19:53:07;0
22-10-2023 19:54:07;0
22-10-2023 19:55:07;0
22-10-2023 19:56:07;0
22-10-2023 19:57:07;0
22-10-2023 19:58:07;0
22-10-2023 19:59:07;0
22-10-2023 20:00:07;0
22-10-2023 20:01:07;0
22-10-2023 20:02:07;0
22-10-2023 20:03:11;0
22-10-2023 20:04:07;0
22-10-2023 20:05:07;0
22-10-2023 20:06:07;0
22-10-2023 20:07:07;0
22-10-2023 20:08:07;0
22-10-2023 20:09:07;0
22-10-2023 20:10:08;0
22-10-2023 20:11:07;0
22-10-2023 20:12:07;0
22-10-2023 20:13:07;0
22-10-2023 20:14:07;0
22-10-2023 20:15:07;0
22-10-2023 20:16:07;0
22-10-2023 20:17:07;0
22-10-2023 20:18:07;0
22-10-2023 20:19:07;0
22-10-2023 20:20:07;0
22-10-2023 20:21:07;0
22-10-2023 20:22:07;0
22-10-2023 20:23:07;0
22-10-2023 20:24:07;0
22-10-2023 20:25:08;0
22-10-2023 20:26:07;0
22-10-2023 20:27:07;0
22-10-2023 20:28:08;0
22-10-2023 20:29:07;0
22-10-2023 20:30:07;0
22-10-2023 20:31:07;0
22-10-2023 20:32:07;0
22-10-2023 20:33:07;0
22-10-2023 20:34:07;0
22-10-2023 20:35:07;0
22-10-2023 20:36:07;0
22-10-2023 20:38:07;0
22-10-2023 20:39:07;0
22-10-2023 20:40:07;0
22-10-2023 20:41:07;0
22-10-2023 20:42:07;0
22-10-2023 20:43:08;0
22-10-2023 20:44:08;0
22-10-2023 20:45:08;0
22-10-2023 20:46:08;0
22-10-2023 20:47:08;0
22-10-2023 20:48:08;0
22-10-2023 20:49:08;0
22-10-2023 20:50:08;0
22-10-2023 20:51:08;0
22-10-2023 20:52:08;0
22-10-2023 20:53:08;0
22-10-2023 20:54:08;0
22-10-2023 20:55:08;0
22-10-2023 20:56:08;0
22-10-2023 20:57:08;0
22-10-2023 20:58:08;0
22-10-2023 20:59:08;0
22-10-2023 21:00:08;0
22-10-2023 21:01:08;0
22-10-2023 21:02:08;0
22-10-2023 21:03:08;0
22-10-2023 21:04:08;0
22-10-2023 21:05:08;0
22-10-2023 21:06:08;0
22-10-2023 21:07:11;0
22-10-2023 21:08:08;0
22-10-2023 21:09:08;0
22-10-2023 21:10:08;0
22-10-2023 21:11:08;0
22-10-2023 21:12:08;0
22-10-2023 21:13:08;0
22-10-2023 21:14:08;0
22-10-2023 21:15:08;0
22-10-2023 21:16:08;0
22-10-2023 21:17:08;0
22-10-2023 21:18:08;0
22-10-2023 21:19:08;0
22-10-2023 21:20:08;0
22-10-2023 21:21:08;0
22-10-2023 21:22:08;0
22-10-2023 21:23:08;0
22-10-2023 21:24:08;0
22-10-2023 21:25:08;0
22-10-2023 21:26:08;0
22-10-2023 21:27:08;0
22-10-2023 21:28:08;0
22-10-2023 21:29:08;0
22-10-2023 21:30:08;0
22-10-2023 21:31:08;0
22-10-2023 21:32:08;0
22-10-2023 21:33:08;0
22-10-2023 21:34:08;0
22-10-2023 21:35:08;0
22-10-2023 21:36:08;0
22-10-2023 21:37:08;0
22-10-2023 21:38:08;0
22-10-2023 21:39:08;0
22-10-2023 21:40:08;0
22-10-2023 21:41:08;0
22-10-2023 21:42:08;0
22-10-2023 21:43:08;0
22-10-2023 21:44:08;0
22-10-2023 21:45:08;0
22-10-2023 21:46:08;0
22-10-2023 21:47:08;0
22-10-2023 21:48:08;0
22-10-2023 21:49:08;0
22-10-2023 21:50:08;0
22-10-2023 21:51:08;0
22-10-2023 21:52:08;0
22-10-2023 21:53:08;0
22-10-2023 21:54:08;0
22-10-2023 21:55:08;0
22-10-2023 21:56:08;0
22-10-2023 21:57:09;0
22-10-2023 21:58:09;0
22-10-2023 21:59:09;0
22-10-2023 22:00:09;0
22-10-2023 22:01:09;0
22-10-2023 22:02:09;0
